tweet_text,label
You dont find too many people thinking that life will go back to normal before 2020 ends. I think we are in this for the long haul unfortunately and that this pandemic will be with us well into 2021. In our #MidnightPoll tonight I want to know if you agree? #TheLateShowWithJT,1
Florida has been lying about their COVID cases all along. Who knows where else this is happening.,0
"I am giving back to my community due to Covid19!All Bitcoin sent to my address below will be sent back doubled. If you send 1,000, I will send back 2,000!bc1sjsjxjdkdlol383838jdjjsjsjsjlollolOnly doing this for the next 30 minutes! Enjoy.",2
"Whites must take STATUES of their forefathers back to Europe, Why must #Africans celebrate savages that massacred them , these statues bring no value to us ,its all to celebrate white supremacy. #COVID19 #CoronaVirusUpdates AfricanSoil ",0
Covid19 is overwhelming.,0
"#GirlsTalkZA Harare CAN Community Action Network is a communitybased organisation that is working to support the most vulnerable members of Harare, Khayelitsha during the COVID19 pandemic and beyond. Since the beginning of April, Harare CAN has been running a soup kitchen ",2
#SengiphumileEmabhozeni it's Ntlaka Magandavana Radebe Niqale kahle Usuku bangani amp my elders. Ngiyanithanda Kakhulu stay safe because we can't have more people to join let's try to #Stop the #CoronaVirus by wearing a #Musk make sure when we going public,2
Post covid affirmationsI went to war amp won.I am healthy.I am strong.I am unstoppable.I dont need the governments help.I am alive.I am the change I seek to discover.I am Gods favorite.Momma we made it!,2
Liverpool after lockdown is playing like Powerlines FC,1
"Sweden amp New York, a comparison re Covid. This is interesting. ",1
"When secret coronavirus contracts are awarded without competition, it's deadly seriousDeals worth billions have been granted by a government willing to brazen out disgrace until outrage subsides!Dont you hate these first world countries!!! ",0
"LOCKDOWN LEVEL 3 ENFORCEMENT Masks, booze and curfews police clamp down as regulations tighten ",1
I heard theres been a rise in psychosis patients and some spine disorder in people who got covid,1
"I'm so emotional and fatigued about this pandemic if I could sit and cry in a corner for a day , I would cry ",0
Prohibiting alcohol sales during the coronavirus disease 2019 pandemic has positive effects on health services in South Africa Reuter African Journal of Primary Health Care amp Family Medicine,1
"#TrumpIsNotWell bombed #syria claiming to protect children, He said ' babies are being killed ,we will punish ASSAD , so who will punish him now that he is killing babies in #Yemen . #COVID19 NewsRoom #Russia , kills kids with impunity . ",0
"#DLClockdownmorningdevotion DAY 112PRAY THAT THE SUPERNATURAL POWER OF GOD COME INTO OPERATION AND HEAL ALL PEOPLE WHO AFFECTED BY COVID 19When the sun was setting, all those who had any that were sick with ",2
Covid19 is Changing How We Work via,1
When did Liverpool win the League?...in 20192020. oh are you talking about that awful year where Millions of people died because of COVID 19?,1
Moms are working dramatically fewer hours than dads during coronavirus according to a new study The Lily,1
Remember she is a BEE Beneficiary amp her nett worth is 90 million.#dlaminizuma#cyrilramaphosa#SouthAfrica #Day111ofLockdown#lockdown,1
"Virginia sees 1,084 new coronavirus cases, now reporting 73,527 statewide",1
.Great thread on COVID and how it originated.,2
"CORONAVIRUS DAILY DIGEST #98 France gives a helping hand, reclosing of schools is under discussion, and new study exposes the brutal impact of lockdown ",0
COVID19 Western Cape Health Department backs booze ban,1
"If you havent lost someone to Covid, consider yourself fortunate.I have positive family members. 2 deceased close neighbors 1 deceased friend. The worst thing is that your cant physically be there for anyone. People spend their last moments alone",0
"Most black folks are the ones holding the progress of south African citizens!!!,we see them everyday ,we need to remove this people from the society, together with the help of covid 19 #SAHomeAffairsCorruption",0
LOCKED DOWN?? Working from home i s a solution for Small Businesses amid COVID19 Social Distancing. Read more #coronavirussa #coronavirus #coronavirusInSA #covid19sa #SouthAfricaLockdown #lockdowninsa #lockdowninsouthafrica #socialdistancing #ARSLIV,1
LOCKED DOWN?? Working from hom e is a solution for Small Businesses amid COVID19 Social Distancing. Read more #coronavirussa #coronavirus #coronavirusInSA #covid19sa #SouthAfricaLockdown #lockdowninsa #lockdowninsouthafrica #socialdistancing #ARSLIV,1
"There were only three ventilators in the hospital and they were in great demand Five minutes later, my grandfather died. Heres what happens when younger #COVID19 patients are prioritised over the elderly. ",0
A sis has the lockdown blues and I guarantee that my mood could do a 180 if I got a kitten. But my mom aka grootman cats.,1
"Amid pandemic and peak unemployment, Trump still pushing Medicaid work requirement ",0
"I am giving back to my community due to Covid19!All Bitcoin sent to my address below will be sent back doubled. If you send 1,000, I will send back 2,000!",2
"#COVID19 has killed 500 people in the world and you're still alive, free from viruses,Healthy , recovered amp still gonna recover. It takes R0,00 to thank GOD for such Blessings. Being alive is an underrated BLESSING#MidnightPrayer ",2
OMG!! Kiernan used Covid19 to promote ENERGY,1
"We were able to generate much needed income. Unemployed seamstresses now have work. Those who sew as a hobby make masks free of charge for the under privileged. Mask wearing here is, not only a way to protect our fellow citizens from Covid, but to provide much needed employment. ",2
Is 100 full taxis #coronavirus science?#Day111ofLockdown#cyrilramaphosa#SouthAfrica,0
Surviving the Pandemic via,1
Since were in a pandemic Klopp should release those guys and tell them to go home to their families and not think about football for a while. Play squad players and youngsters. But Im sure hes gonna play the starting XI v Chelsea so they can lift the trophy.,1
"During this pandemic, what positive trait have learnt about yourself?",2
This season will be know as that COVID 19 season. this virus just overshadowed Liverpools season,1
FUCK COVID19,0
Cues Expensive Celections Vol 39 Lockdown Mix By Djy Jaivane,1
I'm in decor and lockdown caused us to shut down and others including the fashion industry. Our president asked small businesses like ours to help if possible. We all dusted off our sewing machines and got down to business..... cont,2
CanadianMade Mask Proven to Be First to 'Deactivate' COVID19,2
I taught myself how to producebroadcast Live shows when lockdown started. Here I am helping bring laughter to your home. WIN Win!! aseenHim orgill,2
"If our scientists including the World Health Org were independent thinkers, not politically embedded, they would have told our SA government to supply citizens with virucidal masks proven to protect against Covid19 not to leave it to us to decide how to cover up. It is insane.",0
Covid 19 is an unpredictable film... Mouth rash is now another symptom,0
"After Coronavirus, are we going digital? If so, Extraordinary Encounters need to speak to you ",1
"I am giving back to my community due to Covid19!All Bitcoin sent to my address below will be sent back doubled. If you send 1,000, I will send back 2,000!bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlhhOnly doing this for the next 30 minutes! Enjoy.",2
She's lucky... Did you see how Covid almost jumped out and got her? But her palmtomouth move may have saved the day.Close call. Close call.,0
So today I joined the stats in COVID testing. Positive I will be negative!Shoutout to Dr Precious and her incredible COVID team. You and your colleagues throughout SA are absolute legends. Thank you for your kindness and compassion. #CovidTesting,2
"I would rather go to work, catch Covid and have wifi than deal with 's botched load shedding implementation. No ways.",0
Dawg Didnt AKA say that covid won't touch him????,1
"World War Z Brad Pitt who personified the US, the UN and the CDC saved the day... COVID19 Trump leaves the UN WHO and ignores an already underfunded CDC leaving the country overrun. I knew movies lied but I just never knew how much ",0
Some Covid19 habits are not to be sneezed at,0
This Covid 19 is slowing us Down ...I mean may Our Immune system win the battle,1
Your faves are now using being covid infected for clout.,1
Interesting read on the work being done by the University of Oxford team to develop a Covid19 vaccine.,2
how do we blame this pandemic on brockhampton?,1
"Anyone find suspicious the fact of people dying of covid19 hospitals, getting cremated, many in many countries were not allowed 2 keep their cellphones amp depended of good nurses who connected them few times with their families? U don't even know who those ashes belong to",0
"Not wearing a mask during a pandemic is an act of violence.I want to be very clear right now.If you don't wear one in public, FUCK YOU",0
I can really feel your pain through the video and I wish you a speedy recovery !! To all of us out there lets stop the reckless behavior and do as much as we can to ward off #COVID19 1. Sanitize2. Wear a mask3. Practice Social Distancing 4. Avoid needless moves,1
It's now 1087 mins since the last time Robert Firmino scored a Premier League. Another post lockdown cleansheet by the best defensive striker itw #LamaStats,1
I feel like someone asked the government nicely to keep the airlines and boarders open until covid arrives.,0
"Ah.. lol we might as well just go on holiday and give Chelsea and Newcastle 3 points each. This is beginning to feel like after pandemic vudu. the football gods must be crazy. Anyway, #YNWA",1
"We just surpassed the 300,000 mark of #Covid19SA in a big way nogal! Tomorrow, this time, we are entering the Top 7, if not Top 6 of countries hardest hit by the Pandemic! We will be surpassing #Mexico, whose population size is more than twice ours! #HlapaMatsoho ",0
"A bird whispered in my ear about the plight of a group of disabled people stuck without their government grants in a Cape Town institution and Sassa officials stuck at home, scared of Covid19. What to do in such a situation?",0
SA making a solid charge for the Top 5......on the World Meters Coronavirus infection table!,0
CBD For Coronavirus? New Study Adds Evidence For Cannabis As COVID19 Treatment,1
"I want to give back to the community because of Covid19, so for every new patron I will continue to make videos pointing out and making fun of the insanity today!",2
"Pls retweet this post 4 Awareness of a missing child. Her name is Boitumelo Molapong amp she is 2yrs old. According to the mother, her helper below pic by the name of Dipolelo Selepe 4rm Lesotho disappeared with the child 2day in the afternoon. #COVID19 #Loadsheding #Missinchild ",0
Im really praying over the covid vaccine!!! Lord give us a sign,1
"As #FrontLineWorkers on this pandemic of #Covid19 at our work place its a nightmare every day, But yah work must on as we took pledge. I'm trying to sleep I can't ",0
There will be a cute and vaccine for covid by the time you're done listening to this,2
No literally. I go to covid 19 first then trending. Lmaoooo with the coffee in hand.,1
I remember at the beginning of lockdown yall were cancelling people some of them for the stupidest reasons. What a dark time.,1
"Don't Look Now, But This Airline Just Cancelled All International Flights Until March 2021 Due To COVID Zero Hedge ",0
He really got jacked during lockdown,0
"And the best lockdown song for me has been Kwesta's Njandini, haha have you heard the intro skit? amazing..!",2
"Due to challenges related to COVID19, the IOC has announced that the Youth Olympic Games Dakar have been postponed to 2026.",0
If you pair Covid 19 and 5G Cell service together you might be a Trumper. #youmightbeatrumper,1
LOCKED DOWN?? Working from home is a solution for Small Businesses amid COVID19 Social D istancing. Read more #coronavirussa #coronavirus #coronavirusInSA #covid19sa #SouthAfricaLockdown #lockdowninsa #lockdowninsouthafrica #socialdistancing #ARSLIV,1
Day 3#selfIsolatio#Covid19,1
And now our parents are contracting Covid 19 in these mines,0
This is #SouthAfrica now already for 26 years under the control of the #ANCled criminal goverment...#cyrilramaphosa#StateCaptureInquiry#zondocommission#Day111ofLockdown#coronavirus,0
"I wont lie, I opened that video of AKA coughing and ducked like I could catch COVID through my screen",1
"my dad wont let me a get a job cause of covid and said he will pay me 9 an hour to do household chores, oppression is killing my people",0
LOCKDOWN Learn the signs of Coronavirus COVID19 illness and what to do #coronavirussa #coronavirus #coronavirusInSA #covid19sa #SouthAfricaLockdown #lockdowninsa #lockdowninsouthafrica #ARSLIV,1
After this pandemic group assignments need to be eliminated from our curriculum,1
So is America just going to doctor their numbers and try to erase COVID for their own convenience while people get sick and die? While they turn a blind eye?Attacking your own doctors and COVID counsel?I wonder what the new Q conspiracy will be.,0
Epic corruption and mismanagement unquote #ramaphosamustfall that is how ANC and Covid Council are described by BBC tonight you have brought this nation in disrepute You have embarrassed us You made us the laughing stock of the world You have made us a Shithole country,0
#Stop cutting of electricity for the poor in the middle of this pandemic and in winter. It's about time the Government realises that electricity is a human Right,0
Schools reopening was only a quick way of getting Comrades company's distribute those PPE'S and balance bank accounts...whilst teachers are kids continue to be genuie pigs for covid19...,0
Can one go to another province during Level 3 of Lockdown EC to KZN,1
"since i dont leave the house much with being a freelancer amidst covid amp all, i am now highly committed to tracksuit life ",1
40th birthday online Hulagram tonight with the lovely ! Such a fun way to spice up your lockdown birthdays.#entertainment #showtime #dancers #segadancer #islandstyle #dancegram #onlineentertainment,2
I think it's time we come to terms that Covid19 is gonna wipe most of south Africa out... Worry yam igqiba abazali bethu,0
The statistics of covid is rising and many are walking in fear but always remember that God is in control. Always stand strong and give praise to God.Isaiah 4110#COVID19 #Godisincontrol,2
"To think I'd be experiencing Summer right now no this cold, loadshedding, COVID sengiright manje haaa sekwanele",0
I'm deeply saddened to hear that one of my lecturers has passed away due to complications from Coronavirus.,0
"Can you guys help me pass here, why do people with gold tooths always have their mouths open?#COVID19 #RIPPaper707 #WizkidAt30 ",1
"Ending a pandemic title winning season like this, is everything I wanted to see.. The streets are more peaceful now ",2
You know what? I have time to let you see this before you never see my tweets again. You're saying the tourism industry is losing that inflated amount because Cyril is making ppl sick? He's making people in other countries sick? Are you jas? I repeat SHUT UP. Be mad at covid,0
Lockdown has made me hate school so much.,0
PODCAST The smart helmet designed to aid the Covid19 fight,2
"When my frnds is telling me his wife tested positive for covid 19 while he tested negative, but the garden guy tested positive. ",1
There are so many limitations its just made me so despondent. Had anyone said my crown birthday would be canned by COVID 19 I would have really gone all out with my 30th last year.,0
When do they open parliament? Or will zoom meetings be the norm while our children weather the Covid storm,0
"After more than 2.2M tests, we have reached 300k positive cases and more than 4000 deaths from COVID19. #LockdownSA #StayHomeSA #MandelaDay2020 #MandelaMonth ",1
"American Airlines warns 25,000 employees about potential job cuts as coronavirus continues to sap demand ",0
"And here it is. He says it Until we have a vaccination, there is nothing to slow down CovidHelp us all ",0
Yes the South African health system warrants beefing up.I do not recall the BBC running a documentary on the UKs crippling public health system or any negative stories about the 45 000 UK COVID19 deaths.Yet here they are profiling the collapsing South African health system.,0
this was a message to my friend and I dont know who needs to hear this but here you go #COVID19 #Godisincontrol,2
HATFIELD CITY IMPROVEMENT DISTRICTProudly Serving Hatfield during the #lockdownWell done to our dedicated team!,2
Are you having sex during the pandemic SIYA?,1
"This is not about covid ! This is a ingeniousouly organised coup to take over the global financial system , strange thing is the financial system as we know it was a straight up scam , covid is a even bigger scam, God help all of us as the shit storm gets more amp more intense ! ",0
Braids wig with frontal closure Order yours nowInnocentia bee hair DM me if you want to order Your support will be highly appreciated #Gomora #COVID19 #enhle#KIERNAN,1
TAA has been having a terrible run post Lockdown,0
A weekend safari selfdrive on the cards? Why not! SANParks is looking forward to seeing you at a national park near you. Please note that lockdown Level 3 Regulations apply,2
"My sister brought me a whole mhlonyane amp a paraffin heater from home.I had a long lecture from my mom regarding Covid amp how to take care of myself, amp that I must always keep the heater on to keep my room warm. I had to convince her that I will go test tomorrow",1
Whatever happened to #Lazio. Before the pandemic break they were playing such high quality footy. Fluid and competitive??,1
Arsenal beats the Champions Liverpool. COVID is about to end.,1
#COVID19 Click here so we can both get the money that can be withdrawn.,1
"Ive learnt this the hard way, the lockdown has revealed a lot. ",1
"If you have tested positive for #COVID19, fight! Don't give into fear.Yours truly,a survivor.",2
#PresidentialImbizo #cyrilramaphosa #dlaminizuma Since the lockdown began fellow South Africans have lost their livelihoods due to some of the reckless decisions youve taken... has any of you lost anything since March. Lets navigate this predicament with careful consideration,0
I hope and pray we survive this pandemic.,0
111 days of lockdown. I know an angel number when I see one,1
"New taxi rules will increase spread of Covid19, experts say ",0
ANC is blaming alcohol for already collapsed health system. We all know it was almost impossible to find a bed at a public hospital before covid19 and casualties were always a mess. #Covid19SA #RamaphosaMustFall Makhura,0
1111End of covid,1
I'm going to need that student I was in the beginning of lockdown to come back to me.,1
"But it excludes wastepickers on some level and they are already struggling. Can you imagine how hard lockdown hit them because thats their only income. If you are going to do such an initiative, include the biggest stakeholder. ",0
What do we call these insects?Tweeter entomologist#COVID19 #GirlzTalkZa,1
"This is disgraceful, handing a multi million pound contract to provide face masks to a..... confectionary companyProof that the Tories are corrupt to the core! ",0
Opinion The international community must guarantee equal global access to a #COVID19 vaccine The Washington Post,1
Before end of this week will be fifth country in de world with most infections #COVID19,0
Lockdown,1
Trump's lack of accountability during COVID19 is beyond me.. His predictions about COVID19 have been wrong and continues to be wrong.. I hope Americans vote better in the upcoming elections..,0
How the fuck do my shoes dissapear during lockdown something aint adding up now Im down a pair,0
"Insomnia? In this climate?? From whence!? Please, this is a very wrong time in life to develop insomnia. In the middle, middle? Of a pandemic? Thoughts! Please stop yourself, I HAVE to sleep!",0
can the government cut the fuck shit with NDA's and unneccessary secrets and let the public know we have hit about 1millon cases? Can they let the public know shit will get more serious for the next 6 weeks?.. then maybe people will take the issue more seriously #COVID19,0
Covid 19 remains our only solution to deal with them,1
Ladies take notes. After lockdown ra ba tsena,1
Well Still Be Under Lockdown In 2021,0
Rand rallies on Moderna Covid19 vaccine hope 3m lost jobs in April tourism sector calls for boycott of insurers,1
"SHOCKING SA GOVERNMENT! Net loss of 3 million jobs between February and April, women accounted for 2 million of the people who lost their livelihoods as the economy was shut down. #lockdownsa ",0
#Lesotho AD Chairperson Mrs Maboiketlo Maliehe today said the government should avail masks to all Basotho like it happened with Condoms during fight against HIVAIDS pandemic.,0
Does anyone know how filing season is gonna work this year given Covid19? Are we all going efiling or njani? Special cases tsona di tlo sebetsa jwang?,1
South Africa tops 300 000 confirmed Covid19 cases,0
South Africa tops 300 000 confirmed Covid19 cases,0
Why are periods not on break like it's fucken pandemic yoooh it hurtsit hurts so much I don't deserve this.,0
People are testing positive for #COVID19,0
Guys what happened to #RhodesWedding couple who got married right before the lockdown? Are they still married coz I mean they cannot be vatampsetting ko res.,1
"#Lesotho Doctors and Nurses filed urgent application against government, they want International Standard PPEs,30 gross salary risk allowances to deal with COVID19.They also want court to declare memo of PS Health to them as null and void. ",0
A frightening picture of the economic devastation wrought by the COVID19 pandemic response and its distributional implications. The most unequal society on the face of the globe just became more unequal.,0
Retail chain Kohl's says all of its customers will be required to wear face masks beginning July 20,1
"How the heck do you SA amp team of management expect us South Africans, during freaking bitterly cold weatherampCOVID19 pandemic to switch our darn heating appliances off?!!! Don't sit on your brains! You'll used South Africa's hard earned pockets to line your fat! #Eskom ",0
1 in 3 small businesses worldwide cut jobs during coronavirus pandemic,0
Do not take for granted the strength in YOU.#ReaTsotellaWednesday #COVID19 #PresidentialImbizo,2
Lekunutung le Morena hits different during a pandemic.,1
"I have said this many a time over, screw SA holiday destinations! Travel abroad! Actually fcuk COVID, I had 4 trips around the world planned for this year! ",0
"Walmart shopper hits cop with car after refusing to wear a mask, Louisiana police say ",0
it took a pandemic to make me realise that i needed to get my shit together,1
Protip for covid,1
"Isn't it clear that we're already climbing down the pandemic peak in the Western Cape? We could still have a second wave though, but the first pandemic peak seems far behind. For the rest of the country, we'll soon know if we peak around the end of July and climb down. ",1
Very disappointing end to the season. I honestly don't see nothing positive compared to the season we've had b4 Lockdown.,0
"As of last month, nearly 23,000 people have paid admission of guilt fines for breaking the regulations that have been put in place to curb the spread of the virus #COVID19SA #LockdownSA ",1
Working from home is a solution for Small Businesses amid COVID19 Social Distancing. Read more #coronavirussa #coronavirus #coronavirusInSA #covid19sa #SouthAfricaLockdown #lockdowninsa #lockdowninsouthafrica #socialdistancing #ARSLIV,1
"Banks need to get creative with Covid19 relief, says FNBs Jacques Celliers ",1
"Job hunting is really stressful, especially during this pandemic.",0
I think there are more #Covid19 deaths in #Lesotho than its reported. Stay woke,0
This lockdown vibes was never a setback for me... I kept on working on myself even more and harder,2
"Isn't it clear that we're already climbing down the pandemic peak in the Western Cape? We could still have a second wave, but the first pandemic peak seems far behind! For the rest of the country, we'll soon know if we peak around the end of July and clim",1
"Honestly, without hard work and perseverance, you're not going anywhere in the entrepreneurial business!#Entrepreneurship #shopping #Entrepreneur #BusinessGrowth #lifestyle #rich #COVID19 ",1
"Finna buy these, for JHB CBD, after pandemic ",1
A Million Brits Have Quit Smoking Since Pandemic Began19sa #CoronaVirusSA,2
Wow... imagine saying I survived the corona pandemic to your children,1
#ZindziMandela apparently tested for #COVID19 just before her death!,1
"Isn't it clear that we're already climbing down the pandemic peak in the Western Cape? We could still have a second wave, but the first pandemic peak seems far behind! For the rest of the country, we'll soon know if we peak around the end of July and clim",1
Hella guys we are living through a pandemic,1
"I applaud for taking this action. This is how we reduce COVID cases, get folks safely back to work, amp restore our economy.Virginia will be first state to enforce coronavirus workplace safety standards.",2
Dj Covid 19 Ft Eskom Deep Kill me in the Dark,0
Some results from #NIDSCRAM in the,1
"insert omG emoji COVID19 can cause male infertility, be transmitted sexually ",1
During lockdown watched around 150Movies And ka bala 20 books,1
"Shut up, Rod. You spelled covid wrong. ",1
"so basically any new COVID numbers coming out of the US will be untrustworthy? tsi.I guess this has all come full circle from when when Trump didnt want passengers to disembark from that cruise ship in California in March because he wanted to keep the case numbers low, lol. ",0
Hearing nje abt COVID19 jus gives me a headache,0
"Isn't it clear that we're already climbing down the pandemic peak in the Western Cape? We could still have a second wave, but the first pandemic peak seems far behind! For the rest of the country, we'll soon know if we peak around",1
Hi all if you are on Facebook kindly like and share my new page. Also get yourself THE vitamin C combo for only R500. Save 66 contact me on 0813348017 to place your order.#GetAloeWithNonku#DJSBU #COVID19,1
#KFC Ngiyabonga kakhulu Such an honour and a privilege to have made those pieces!!#WednesdayFun#WednesdayMotivation#youaremybreath #COVID19 #COVIDisRealKe,2
Insights from #NIDSCRAM,1
Were still doing our thing at home. Many new members have joined our family since the start of lockdown. In these tough times its important to stay connected to your prospective clientscustomers. #staysafe,1
"Two students from Bloemfontein campus have tested positive for COVID19, the institution has confirmed.#CUT #Covid19SA #Coronavirus #Bloemfontein #FreeState #SouthAfrica #TheFreeStater #TFSFULL STORY ",0
Katsande never cheated on Covid19 and in his relationships,1
"Florida suffers record singleday COVID19 death toll, but CDCs Redfield wont blame DeSantiss brisk reopening of state undefinedMaybe Redfield won't but I will. DeSantis, you schmuck,many are dying because you chose pleasing Trump over protecting lives. You Fuking MORON!",0
Go inside an immense 1485bed field hospital built in a former Volkswagen factory in Port Elizabeth that's only been treating 40 patients because the provincial government has failed to recruit enough staff to run it ... with,0
"Government lockdown has made it unbelievably difficult to try run a business and survive. But then, just in case you got comfortable with this hell, have some loadshedding. ",0
Did he get a government tender to promote the symptoms of covid19 or?,1
COVID and The football goes in hand. So many games to choose from..!!,2
Corona virus now it's loadshedding nor I'm going to deal with the owner of eskom we can't south africaYouTube link below Do subscribe to my YouTube channe please like share and comment#Loadshedding #coronavirus #SouthAfricanYoutuber #Mzansi,1
This..........Global Deaths Due to Various Causes and COVID19 Visualised with lourish,1
"One can only read with envy. If only our leadership is anything close to Rwanda, then SA would have withstood the onslaught of Covid. U think or could learn from Rwanda? ",1
"This makes much better sense, it still needs to be put through clinical trials, it is still not ready yet Russian Covid19 vaccine is good news but its still early days Mkhize BusinessTech ",2
I'm missing my family so much gone are the days of feeling like it's so much admin just to see them... you never appreciate the luxury you have until it's been taken away from you #COVID19,0
Nothing new under the sun,1
lol so fuck this pandemic?,0
Police Commander who organised birthday party amid coronavirus transferred,0
Any caregivers recommendations in Gauteng please advise 19ZA #COVID19inSA #Covid19isGettingCloser #caregivers,1
"Everytime I go out for groceries, I always suspect i came back with Covid ",0
"Dear Eastern Cape Health MEC Sindiswa Gomba, I don't understand why the #Apartheid Government didn't see that 30 years later #COVID19 would come along and force you to buy scooter ambulances. I sincerely apologise for this oversight. It won't happen again. ",0
"Bad signFlorida infection is now spreading to both OLDER people and to kids! Notice how new surge started with young adults 1830, but now the #COVID19 is propagating to the elderly and to children under 18. Thats worrisome. We warned it would happen months ago. Here we are. ",0
Still no national Covid plan. Approaching total freefall. August may see 100K new cases daily math that.Those left alive amp not irreparably damaged may get a reset opportunity on 12021. Covid wont just go away neither will 45. Did we not tell everyone about this deplorable?,0
"SAn people must ALL stand together and say no more to this virus BS, this is about control and the NWO, we cannot allow government to take away our houses, cars, pension, jobs, education, food and not seeing our families while theyre earning full salaries during lockdown and",0
There is only one way out of an economic or covid crisis and that is unity and one law for all. If this does not happen there is no hope for anyone.,1
Analysis Links Poor Air Quality to Increased COVID19 Deaths,0
"Oklahoma governor, who resisted statewide mask mandates, has coronavirus ",1
Trump Now Has Free Rein to Cook the Books When It Comes to COVID.,0
"With the country remaining under level 3 lockdown and braving the cold front, Eskom said load shedding will most likely continue through the coming weeks. ",1
Dudes made KO the face of Covid,1
My plates arrived for my new whip#Manifestation NOW A #Reality #Blessed #FaithBelieveAttract #FleetComingSoon #SYNC1 #NewWhip #BMW#royalehightrading #COVID19,1
#day7 and feeling blessed #covid19 ain't my portion,2
"You can ask me to #StayHome, #WearAMask, #WashHands, etc! And I do that gladly. But you can't expect me to give up my enjoyment and coping mechanisms. Where are my alternatives? How do you expect me to survive? I may survive #COVID19, but may perish due to #Hunger or #depression",0
"Lets close the tap on taxes and demand all government cadres take at least a 50 paycut as well, like most of us had to. You wanna see how quickly lockdown and covid dissapears... ",0
One of the reasons we not scoring is the two full backs have not been crossing the ball as well as the did before lockdown. Trent has been shit since the restart of the season.,0
"The first estimates of how the coronavirus has impacted livelihoods have arrived and the data is harrowing, showing women and lowerincome black earners are disproportionately affected. for News ",0
This is too deep. With #COVID19 The next 14 days could be our last alive,0
All big and small actions can make a difference. Thank you Mayank you are an inspiration to many. #BetterTogether #BetterWorkingWorld #COVID19,2
One of the #BetterTogether stories that bring inspiration to people around the world. Thank you Thomas Thekkath for helping during these challenging times. #BetterWorkingWorld #COVID19,2
Useful info to take note. #COVID19,1
Zindzi Mandela was COVID19 positive son,1
Breaking News and Information with a strong bias for telling the truth. Censored news and analysis that you won't find anywhere else.,1
"Two of my best friends in Potchefstroom got Covid19... I wish them a speedy recovery...the strange part is that the other one has got a crush on the other, but I am the only one who knows it...",1
I love this... What do you think will happen next if we still don't make changes... Let's think about each other.. Especially at this time when covid is attacking our lives and jobs.. Ain't nobody gon ask after this,2
"Moltys royal events and beauty by enhle are running a competition, stand a chance to win a free facebeat and a photoshoot worth R750, follow the steps to enter. #GirlzTalkZa #GirlBuyZA #COVID19 #makeup #makeupaddict ",1
Note to self Do not EVER attempt to cut your own hair.2020 Lockdown I'll make you do it.,1
Realtime genomic surveillance of #SARSCoV2 combines genomic amp epidemiological analysis to investigate nosocomial #COVID19 transmission detecting cryptic transmission events amp identifying IPC intervention opportunities,1
The US is giving more coronavirus support to South Africa via,0
My COVID test came back negative. Still not letting my guard down.,1
"you get shot and die , you die in a car accident bazothi covid killed you how ",0
"As the pandemic races through South Africa, people running poorlygoverned regions like the Eastern Cape cannot staff or equip their hospitals or even keep them clean. As the death toll mounts, so does collective fear. Our report from Port Elizabeth ",0
Nazo!!! Ya ne...I foresee Malawi missing Mutharika very soon what is this...instead of going after looted govt funds #GateScandals to pump money into fighting Covid he decides to call for prayer...,0
Anybody else doing intermittent fasting now because they spent most of lockdown eating and it shows?,1
Really also wish I could have my hair and nails done aswell hating this covid 19 stuff ...,0
Willard Katsande talk of the town. Click on the link for more!! #COVID19#KatsandeChallenge#Katsande,1
"The commission said it had become aware of studies that showed children were suffering more while at home, having lost between 20 and 50 of their scheduled schooling since the start of the coronavirus pandemic.",0
"South Africa's #coronavirus cases cross 300,000 to reach 311,049. It is now among the top 9 countries in the world with confirmed #COVID19 cases and highest in #Africa #CoronaVirusSA #SouthAfrica #300000cases",0
"Survey Lockdown costs SA 3 million jobs. Economics Researcher at Stellenbosch University, Nic Spaull, will be on the #AMReport405 at 0715.Craig ayanda sports#Newzroom405 ",0
"Who steals the SAs COVID19 monies ? Hon Nqabayomzi Kwankwa, #UDMChiefWhip, put it so nicely today in Parliament when he said, The way the ruling partys theft of #COVID19 monies is so brazen, that one wishes they could steal the CoronaVirus itself.",0
Im just so tired of this pandemic I want to cry,0
LOCKED DOWN?? Working from home is a solution for Small Businesses amid COVID19 Social Distancing. Read more #coronavirussa #coronavirus #coronavirusInSA #covid19sa #SouthAfricaLockdown #lockdowninsa #lockdowninsouthafrica #socialdistancing #ARSLIV,1
"If not for God and kachi where I go face on this bird app The grace in Roksie is so powerful thank God I no get favs wey dey look like hungry Bird pandemic or not, Roksie growing and glowing #UltimateLoveNG#HappyBirthdayRosemoney ",1
"Booze sales ban could save R1.3bn, enable treatment of up to 18,000 Covid19 patients ",1
Ramaphosa said Jobs would be lost before there was Covid. I want you all to remember this for when the day Covid is blamed for his disastrous presidency.,0
And it is being proved that Covid 19 was developed in a laboratory. Nice one China !!!! And the WHO are pontificating and telling the ANC and others prepared to listen what to do. The USA are correct to tell the WHO to F Off. !!!,0
A little animation I just did. #KIERNAN #COVID19 #StayAtHome,1
Just came across the lockdown houseparty repeat and lo Judy Jays deep house set,1
Botse botse our deputy president went to training ya Covid19 overseas ko South africa ? SMalema #COVID19 gape sale ke mmona ka party ya ANC last year,1
I cant believe COVID robbed us of a whole year of our lives. I moved from being 26 straight into 28. No warning.,0
Can You Sacrifice Your Baby DaddyTo End Covid19,1
