tweet_text,label
"basically new number come us untrustworthy ? tsi . guess come full circle trump want passenger disembark cruise ship california march want keep case number low , lol .",0
hear nje abt jus give headache,0
"clear already climb peak western cape ? could still second wave , first peak seem far behind ! rest country , soon know peak around",1
hi facebook kindly like share new page . also get vitamin c combo r500 . save 66 contact 0813348017 place order.#getaloewithnonku#djsbu #,1
# kfc ngiyabonga kakhulu honour privilege make pieces ! ! #wednesdayfun#wednesdaymotivation#youaremybreath # # covidisrealke,2
insight # nidscram,1
still thing home . many new member join family since start . tough time important stay connected prospective clientscustomer . # staysafe,1
"two student bloemfontein campus test positive , institution confirmed.#cut # covid19sa # # bloemfontein # freestate # southafrica # thefreestater # tfsfull story",0
katsande never cheat relationship,1
"florida suffer record singleday death toll , cdcs redfield blame desantiss brisk reopen state undefinedmaybe redfield . desantis , schmuck , many die choose please trump protect life . fuke moron !",0
go inside immense 1485bed field hospital build former volkswagen factory port elizabeth treat 40 patient provincial government fail recruit enough staff run ...,0
"government make unbelievably difficult try run business survive . , case get comfortable hell , loadshedding .",0
get government tender promote symptom ?,1
football go hand . many game choose .. ! !,2
corona virus loadshedding go deal owner eskom south africayoutube link subscribe youtube channe please like share comment#loadshedde # coronaviru # southafricanyoutuber # mzansi,1
.......... global death due various causes visualise lourish,1
"one read envy . leadership anything close rwanda , sa would withstand onslaught . u think could learn rwanda ?",1
"make much well sense , still need put clinical trial , still ready yet russian vaccine good news still early day mkhize businesstech",2
miss family much go day feeling like much admin see ... never appreciate luxury take away #,0
nothing new sun,1
lol fuck ?,0
police commander organise birthday party amid transfer,0
caregiver recommendation gauteng please advise 19za # covid19insa # covid19isgettingcloser # caregiver,1
"everytime go grocery , always suspect come back",0
"dear eastern cape health mec sindiswa gomba , understand # apartheid government see 30 year later # would come along force buy scooter ambulance . sincerely apologise oversight . happen .",0
"bad signflorida infection spread older people kid ! notice new surge start young adult 1830 , # propagate elderly child 18 . worrisome . warn would happen month ago . .",0
still national plan . approach total freefall . august may see 100 k new case daily math . leave alive irreparably damage may get reset opportunity 12021 . go away neither 45 . tell everyone deplorable ?,0
"san people must stand together say virus bs , control nwo , allow government take away house , car , pension , job , education , food see family earn full salary",0
one way economic crisis unity one law . happen hope anyone .,1
analysis links poor air quality increase death,0
"oklahoma governor , resist statewide mask mandate ,",1
trump free rein cook book come .,0
"country remain level 3 brave cold front , eskom say load shedding likely continue come week .",1
dude make ko face,1
plate arrive new whip#manifestation # reality # bless # faithbelieveattract # fleetcomingsoon # sync1 # newwhip # bmw#royalehightrade #,1
# day7 feel blessed # portion,2
"ask # stayhome , # wearamask , # washhands , etc ! gladly . expect give enjoyment coping mechanism . alternative ? expect survive ? may survive # , may perish due # hunger # depression",0
"let close tap taxis demand government cadre take least 50 paycut well , like us . wanna see quickly dissapear ...",0
one reason score two full back cross ball well . trent shit since restart season .,0
"first estimate impact livelihood arrive datum harrowing , show woman lowerincome black earner disproportionately affect . news",0
deep . # next 14 day could last alive,0
big small action make difference . thank mayank inspiration many . # bettertogether # betterworkingworld #,2
one # bettertogether story bring inspiration people around world . thank thomas thekkath help challenge time . # betterworkingworld #,2
useful info take note . #,1
zindzi mandela positive son,1
breaking news information strong bias tell truth . censor news analysis find anywhere else .,1
"two good friend potchefstroom get ... wish speedy recovery ... strange part one get crush , one know ...",1
love ... think happen next still make change ... let ' think .. especially time attack life job .. nobody gon ask,2
"moltys royal event beauty enhle run competition , stand chance win free facebeat photoshoot worth r750 , follow step enter . # girlztalkza # girlbuyza # # makeup # makeupaddict",1
note self ever attempt cut hair.2020 make .,1
realtime genomic surveillance # sarscov2 combine genomic epidemiological analysis investigate nosocomial # transmission detect cryptic transmission event identify ipc intervention opportunity,1
us give support south africa,0
test come back negative . still let guard .,1
"get shoot die , die car accident bazothi kill",0
"race south africa , people run poorlygoverned region like eastern cape staff equip hospital even keep clean . death toll mount , collective fear . report port elizabeth",0
nazo ! ! ! ya ne ... foresee malawi miss mutharika soon ... instead go loot govt fund # gatescandals pump money fight decide call prayer ...,0
anybody else intermittent fasting spend eat show ?,1
really also wish could hair nail aswell hate 19 stuff ...,0
willard katsande talk town . click link ! ! # covid19#katsandechallenge#katsande,1
"commission say become aware study show child suffer home , lose 20 50 schedule schooling since start .",0
"south africa ' # case cross 300,000 reach 311,049 . among top 9 country world confirm # case high # africa # coronavirussa # southafrica # 300000cases",0
"survey cost sa 3 million job . economics researcher stellenbosch university , nic spaull , # amreport405 0715.craig ayanda sports#newzroom405",0
"steal sa monie ? hon nqabayomzi kwankwa , # udmchiefwhip , put nicely today parliament say , way rule partys theft # monie brazen , one wish could steal .",0
tired want cry,0
locked ? ? work home solution small businesses amid social distancing . read # coronavirussa # coronaviru # coronavirusinsa # covid19sa # southafricalockdown # lockdowninsa # lockdowninsouthafrica # socialdistance # arsliv,1
"god kachi go face bird app grace roksie powerful thank god get favs wey dey look like hungry bird , roksie grow glow # ultimateloveng#happybirthdayrosemoney",1
"booze sale ban could save r1.3bn , enable treatment 18,000 patient",1
ramaphosa say jobs would lose . want remember day blame disastrous presidency .,0
prove 19 develop laboratory . nice one china ! ! ! ! pontificate tell anc prepare listen . usa correct tell f . ! ! !,0
little animation . # kiernan # # stayathome,1
come across houseparty repeat lo judy jays deep house set,1
botse botse deputy president go train ya overseas ko south africa ? smalema # gape sale ke mmona ka party ya anc last year,1
believe rob us whole year life . move 26 straight 28 . warning .,0
sacrifice baby daddyto end,1
"health minister zweli mkhize announce wednesday cumulative number confirm case 311,049 . 12,757 new infection . total number test conduct date 2.278,127 .",1
le arn sign illness # coronavirussa # coronaviru # coronavirusinsa # covid19sa # southafricalockdown # lockdowninsa # lockdowninsouthafrica # arsliv,1
treatment interferon2b speed recovery patient exploratory study science research news frontier,0
"international exposure # ramaphosamustfall bbc report hospital sa . , cele dlamini zuma failure world news buy instead think ban alcohol tobacco anc stink party screw 26 year pathetic comrats",0
sell stc30 recruit people start use get information itgoogle itcontact mecallwhatsapp 0728119916email luckysindane2.comfacebook page ml sindane superlife distributor #,1
lose vote anyway lot due incompetence ! expose inability lead ability steal dire condition !,0
brother test positive # admit hospital please pray us,0
find ta gwede go ? think parly close .,1
"fox news , amplify encourage dt mission spread belief hoax , double monday night , primetime host tell audience need preventive measure like face mask social distancinghi fucker",0
"really interesting . difficult know make unexposed tcell reactivity sarscov2 epitope . ' love see look like cohort naive hcw , later expose , effect later infection .",1
free state case update 14th july 2020.#covid19#staysafe,1
word land without expropriation replace,1
# world,1
south africa record 300 000 case # 4 453 fatality . # vowfmnews # coronavirussa,1
"end july 2020 , 400 k positive case # # southafrica # # southafricaremix # vaccine #",1
oklahoma governor hosted trumps rally,0
time vote futhi forget icorruption eyenzi amagovernment anc official .,0
"south africa ' 19 number get compare uk , us , italy , spain etc yet africa many know number zimbabwe , kenya , nigeria ? go show medium country . black people anything",0
"mine beginning craze , still pull back . tell shut !",0
"know horrendous government member die , citizen hope wipe rest member ?",0
papers 707 die gout 19 ! ! believe trick,0
"go take away uk opportunity ... yoh say exhausted tired corona please understand , exhaust ! ! !",0
interesting article spanish flu . love quote end measure describe exaggerated later consider insufficient .,1
tell hpca still send healthcare worker hospital staff sms say order liquor secure website ? get must suffer though start virus ?,0
smack bam middle uterus insist,0
watershed floridas report daily case break ny per capita peak . base 7 day average fluke . arizona louisiana far behind . tennessee nevada also join top 10 . analysis fas team . #,1
"nidscram survey suggest much great impact employment expect estimated 3million job lose , 1.5million employee furlough , write .",0
grow # gaintrick # july31 # # # model johannesburg,1
bbc news pm promise future independent inquiry tory promise worth pitcher full warm spit .,0
thing try stigmatize corona something get . shame . global ?,1
school get problem # # # newzroom405 # sadtu sa,0
"killer , invisible enemy ... see take people",0
continue happen convince .,1
people really still party ... ... like,0
trump claim biden could never big,1
lego help get bed,1
make watch soccer positive thing virus,2
really negative impact mental stability . sphere .,0
"secret contract award without competition , deadly serious george monbiot",0
exclusive discovery plan move patient around sa accelerate,0
"hemp products market impact analysis , size , regional growth , major key players",1
impact industrial hemp agriculture market overview forecast report 2020,1
stay two people test positive result come back negative . confused touch surface exist pretty closely well . yoh virus weird . thankful .,2
since l netflix recommend many end world movie,1
"hit way close home . sad heart faith heavenly father , today kneel prayer ask full recovery patients 19 lord ask protect cover yet suffer infection .",1
"900 immigration detention staffer test positive , executive tell congress",0
really hate even political party still push agenda . ziphi na inhloni ? ! mnk,0
wow ! farright gop governor # oklahoma kevin stitt # ... accord among cavalier .... course also controversial trump rally tulsa ..... # # trumpvirus ...,0
harris introduce antiracism bill address disparity crisis,2
johannesburg crisis storm upon us free read,0
"15 july 2020 , free state datum followsthere 344 new case 126 mangaung metro , 54 fezile dabi , 55 thabo mofutsanyana , 62 lejweleputswa , 6 xhariep 41 unknown district 5",1
"grassroot help homeless , drug addict thrive s. africaread",1
miss groove guy issapoes,1
order hair dm order support highly appreciate # etvscandal # # enhle # kiernan,1
blame ? ? ?,1
white house deny part late attack fauci openly attack,0
shaun101 extension 101 episode 10 tribute papers707,1
"health minister dr zweli mkhize say statement wednesday evening national death toll reach 4,453 .",1
"ever since vaccination say begin south africa , case suddenly increase rapidly ... south africans refuse vaccine cz need ... sudden deep shit need ... smell something here#covid19",1
bantu people south africa target depopulation vaccine soon accept truth well chance surviving,0
# update 1572020 311049 infection 12757 147160693 recovery 1574453 death 107 147rate new infections 4.28last 3 days13720287796 11554 1272014720298292 10496 1372015720311049 12757 14720,1
consider every 1 increase unemployment least 20 000 death . conservatively imply 200 000 people die due economic effect . would least double expected death .,0
texas gop turn gov. abbott finally try stop virus spike,1
# ! # johannesburg wait make people relax relax strike,0
"# zindzimandela , test positive day die . son , zondwa mandela confirm interview sabc say still wait full report death.#ripzindzimandela # ripzindzi",1
# presidentialimbizo . sa go harsh quicklyearly virus deadly turn force open quicklyearly economy handle prolonged hindsight sa start targeted,0
"promise deklerk refer say keep promise sa ' great ' , well evidence sans want cyril sellout # gomoramzansi # wednesdaywisdom # africansoil",0
antimask oklahoma governor say,0
generals plead heavenly father save world horrible demonic attack please men god need supernatural hover earth #,0
test negative,1
matt gaetz ' solution florida ' virus surge ' lock boomer ',1
# stick frame 4 since march 2020,1
permanent change survive tesla tom sosnoff today podcast # truthorskepticsm,1
kill top politicians madagascar # # madagascar,0
many opt pay admission guilt fine formally arrest police catch avoid drag process necessarily good interest say justice project sa ' howard dembovsky ... # lockdownsa,1
government release real criminal thousand jail civil citizen instead . wild .,0
shut strain flu ! kazi banibhadale malini advocate !,0
"# icymi amid # , virginia name top 5 state late report # emergencypreparedness . # hospitalsmatter read",1
people spain live like,1
"see nonalcoholic try . maybe like white people , racist . # etvscandal # ousttheturtle # #",1
"case sa pass 300,000 107 new death national death toll reach 4,453 , health minister dr zweli mkhize say wednesday evening .",1
3rd case niece school yet parent still send child back . confuse,0
41 death record gauteng bring province death toll 767 infection increase 5 644 past 24 hour take total number confirm # positive case province 112 714 . # gautengcovid19 m.m,1
"# nidscram wave 1 datum show special follow # nidssa wave 5 respondent available ' open data portal data collection finish 27 june , data hot press !",1
actually expose many thing sure shame kind leadership country . amahloni angaka . bad nigubha amathuna . kuzofa nina kuqala alphabetically nginitshele .,0
"covid19s impact face , african woman",1
"mega , problem resolve . let wait recover yeah ?",1
hagia sophia political hostage skeptics see erdoans decree lastditch call nationalist base support political star wane among turkeys youth . even disastrous response threaten destroy turkish,0
yoh sometimes need schedule cry,0
"zindzi mandela test positive , say son family still await post mortem report",1
disease fashionable ! enjoy privilege like pale coloured people world .,0
miss round porsche track kyalami yoh,1
someone catch cancel rest season . see enough !,1
"worldometer rank south africa . 3 new # infection , surprising prof karim say test hospital ...... say huge backlog.#covid19 # # coronavirussa",0
# refocus # bodyfatpercentage # bodygoals # bodytransformation # fitfabulousfiftie # fitnessjourney # detour # # bodyfatpercentage # fatigue # emtionaleating work hard reach goal close,1
south africa top 300 000 confirm case,1
expert expect ' massive human suffering ' gop let jobless benefit expire,1
"road transport agency call extension moratorium transport height restriction . say many sa industry could suffer major financial loss due . , speak tiffany adams unitrans supply chain solutions#newzroom405",1
people go party one get shoot selfish ! include . exactly go whole ? rule simple stay home ! ! mxm,0
guy spend 71 million fighting usa survive,1
lung radiation show promise pneumonia smoking raise risk,1
"25 year nothing , coid excuse . anc start stuff . away excuse .... away ! vopinionista get agriculture grow",0
"people become infectious one day , make 35 hour wait slow rollout pop clinic unacceptable . say since sunday nsw need ability ramp testing fast .",0
"lol people complain , say black coffee come back spread sa ayikho kamakhelwane",1
temporarily drip forever,1
even # leanne also immigrant parent san . foreigner sa attach black . yahneh # wednesdaywisdom # # gomoramzansi # big4agenda # wednesdaywisdom,1
factchecking biden record # cdnpoli,1
"senate majority leader mcconnell say next phase relief focus education lawmaker , educator parent grapple reopen school .",1
"treat symptom come please . use drug herb symptom gase solution , may well damage internal organ . #",1
create ?,1
"' honestly dance cold , top table , niggas company whistle rhythm . oh wa hle wa tima monate wa piano",1
67 minute way poverty inequality . neither 67 minute way catastrophe . tessa dooms#nmal2020,0
realask ' survived ' beg please take care youself follow measure place .,0
daily step since start atrocious,0
story look # thestarnews tomorrow mask mean criminal record woman bear brunt # cushy job dg ' mistress whisky court battle looms#coronavirusinsa#lockdownmzansi,1
abolish suburb trend pissboy would rather folk talk nonsense fact administration order hospital bypass cdc report new # case directly hhs handle report national datum . # whodoyoutrust,0
story look # thestarnews tomorrow mask mean criminal record woman bear brunt # cushy job dg ' mistress whisky court battle looms#coronavirusinsa#lockdownmzansi,1
"video zindzi test positive , family still await autopsy repor ... # sabcnews",1
global trigger deeply systemic disruptive social innovation ? inevitable global apocalypse ? erwin schwella,1
child immune . # # covid19insa # sadtu sa # # newzroom405,1
one say # exist ? 2nd time .,0
"may around world , say little prayer health employee , risk life take care patient . people soldier fight unseen enemy lose along way . may god protect health employee .",2
"mmusi , good come closure school . school prepare even peak . need seek solution result continuation learning .",1
"know bad , ongoing looting state resource rampant corruption .",0
hectic number thank god protect loved one ' safe,0
"funny kid bear black africans country sa treat differently white kid bear european parent , white kid get citizenship black kid deny . # wednesdaywisdom # # gomoramzansi",0
"department correctional services report increase number case facility , 110 new case confirm # sabcnew # covid19insa",1
end man,1
south africa ' case surpass 300 000 mark stand 311 049 . total number death increase 107 take total number 4 453 total number recovery 160 693 . # # lockdownlevel3 m.m,1
"zindzi mandela test positive , son confirm",1
311049 confirm case south africa death climb 4453,1
contract trace woman infect 71 people 60 second,1
guy mean make fun aka . go hell .,0
"montgomery countys unique biohealth life science organization work test , beat cure",2
thank believe invest youth . prove mettle community leadership # continue volunteer,2
death report today wales bad comparison england newzealand !,2
episode unprepared .,1
19 situation say exam student oder corona come student respionble government please cancel exam mass promotion student please request government,0
deserve add bibleredi bone,2
honestly care activity r medium risk tf would something fun chance give ? ? need massage thank tho,0
embrace new suit notie summer wardrobe vibe . recent purchase top,2
confirm case dukes mayo greenville sc plant state,1
nuts us 24 world death cause 25 world confirm case . 4 world population .,0
tone tweet come people flu bud,2
one say horrible wonder rip apart individual make destructive choice stop us look closely massive failing power ?,0
addition ghoulish wildly stupid . travel new yorkers spread virus across country .,0
"new daily case record . high pct . hosp ' death increase . fri # georgia 300 pm report 710 . 111,211 cumulative case 4,484 , 2,965 death 35 , hosp 12,937 331 # cfr 2.7 , pct 16.7 deathsmil 286.5 . datum # coronaviru # sarscov2 #",0
"feel kinda sick rn , go mad literally stay home whole time .",0
fucking sick people vacation island,0
think imma take mask ' family reunion ' sure hell hug anyone . interested get like dear god body !,0
"today day trump get ? hope itthat want anyone get thisbut trump reckless health , health staff , health americans feel like point recklessness boomerang .",0
somerville delays phase 3 reopen,1
"long history accidental laboratory releases potential pathogens ignore media coverage independent science news food , health agriculture bioscience news",0
"resident dipudi village , near ganyesa quee water unpleasent windy weather , get drop . accord resident , time , whole village go week without water . regulation least worries.#peoplemustknow",0
"lt hope universal prek teacher . ' go need , ' make baby .",1
moves nyc affordable housing crisis break point bloomberg # ontopofeverythingelse # # globalawakening # amistthestruggletosurvive # health # housing # supply # lostwages # lostlovedones # noclosure # somenohealthinsurance # onandonandon,0
many people still get plane bring wherever go .,0
kendal ' mom ! say alittle prayer kendal . testing . like every month appointment cincinnati ! hate ! guy stop complain stupid stuff ! life could much bad !,0
# schoolstayaway basic education dept rule go court protection amid disruption news24 26 year equal fair safe education child right ? disater management act peak child force .,0
"issue 5 , special edition feature 32 poet artist respond , live ! proud present new establish voice across country around globe . curate eic guest coeditor .",2
highlight week include know florida costco lunatic testing negative . time alive . # 2020,0
wear mask wear helmet ... # # besafe,1
"hip hurt , stationary long , walking destroy",1
"reminder atampt say , march , would charge customer understand hardship bring subsequently shut connection multiple customer could afford three month back charge requ",0
plan destroy america . send kid school carry home parent time everyone sick election .,0
"today , president poskanzer share plan upcoming fall term . visit uptodate information resource relate plan return campus .",1
rita wilson take chloroquine fight like,1
mmeg grantee covid19a interesting article devastating effect african healthcare system.#covid # covid19awareness # healthcare # mmegempowers # empoweringwoman # education,0
"exclusive chinese virologist accuse beijing coverup , flee hong kong ' know treat whistleblower '",0
"buy goya food . donate goya bean buy emergency supply local food bank . homeless hungry ppl get pick choose . loathe trump , please throw food away need .",2
"survey 53,130 people , 3,386 6.4 report positive test . logistic regression show increase risk ppi take daily or2.15 95ci1.902.44 twice daily 3.67 2.934.60 .",1
"survey bishop reveal shake diocesan , parish life",0
terminal 2 dublin airport dead #,1
,1
trump victim president complain private hurt washington post,0
"need get lose , fucking rodeo day",0
", event deblasio favor continue , anything else shut chinese danger . guess virus smart tell protest event .",0
# # iran cross social tolerance,1
"let us dance sun . want like , visit website . mymasksall mask eyecatche design . buy info.com#sunshine # sunnyday # sunset # safetymask # designmask # stayprotecte # # washyourhand # stayhome",2
dr. david samadi let ' admit hydroxychloroquine lifesaver patients,2
"due risk , decide get draft mlb year . respect decision .",1
"case rise , trump hit historic low handle",0
contact trace app slow get traction # cookislands consider necessary travel bubble # newzealand # # pacific,1
kiernan seem waaay excited,2
"cynthia wallace , 103 , environmentalist avid watercolor artist",1
"believe chinese government know novel well claim . know could throw jail , bad , render one disappeared.#ccpvirus",0
"bad news good news . bad news love one go ventilator , suffer terror isolation week end . good lord ... good news??i ' kid , die car crash could get .",0
"upon time , listen magical hindi music would seem take away sorrow moment . guess era loud shrill remixe old hindi song . extended , another kind .",2
late serious adverse events daily ! # #,0
# attention anthony # fauci tell brief two month see # whitehouse since early june # diplomacy140 # # us # fauci # trump,0
insanity world !,0
missouri christian camp shut due link infection 10 state,0
"# russia restart international flight july 15 july , exactly 4 month suspension #",1
"abrazo hospital tell son sick .. take back hospital tell double pneumonia , rsv rhino virus .. believe son . hook oxygen 4 day .",0
go willingly partake unnecessary activity selfish prick !,0
work hard # foxforward plan base guidance tea . please take moment read message superintendent .,1
"middle urgent swirling crisis police violence , , economic insecurity state call special session address issue , maryland , w vetoproof supermajoritie chamber , . examine",0
ontario premier ford confident nhl ' plan hub city national hockey league news,1
know impact physical health . community health workers connect north carolinians medical social support need beat virus .,2
determined mission come 3rd begin delay comeback today 2nd . misunderstimate !,2
"protect around , wear mask social distance . ? mask help slow spread . learn # stayscstrong # stayhealthysc",2
illinois gov. project airbridge ' utter complete failure ',0
read trump banks school reopen help november,1
office week . first since . celebrate bath eat spring roll . # outofoffice # weekoff,2
use promo code 19 percent,1
richard quest get two month ago . still discover new area damage cnn,0
universal deny jurassic world dominion shutdown report universal deny rumour production ' jurassic world dominion ' shut positive test . report project pinewood studios stall se ...,1
"georgia report nearly 4,500 new case , break previous oneday record 1,000 , bring state ' total 111,211",1
stimulus funds use support barron trumps elite private school nazi salute,0
inundated houston hospital issue grim advisory ambulance go elsewhere,0
check,1
"really need see live , fantastic voice",2
governor abbott party texas everything anything win .,1
week ' # update include info new public health advisory system along mosquito news difference isolation quarantine,1
"lawyer ' argue may get suicide , instead get covide . k .",1
near uk case rise fall area,1
uk turn eu vaccine scheme,1
"think 30 40 immune severe disease , would like show around icu , emory ' bruce ribner tell georgia # hospitalization rise",0
"u.s. see another recordbreaking day 63,000 case",0
remarkable recovery ... # deltona man go home hospitalize # 72 day .... 42 ventilator ... story ahead 4 p.m .,2
still think one funniest moment oj tell golf course better shut,2
wait post entanglement w. one curly haired follower,2
yep officially form compliance bs . fine whatever give anymore nbc contributor reveal never test positive network follow alleged recovery,0
lose heck try work whole mask thing . need carbon filter walk round big field ? need one go chemist?you see walk around octogenarian exercise?shriek,1
us one favourite movie 2019 definitely try catch read review # moviereview # usmovie,2
"silver lining baby lawyer get first deposition motion argument remotely , amazing realtime message encouragement advice coworker !",2
"late number , state supreme court rulings , uw system news . dailytakes newsburst july 10 , 2020 edgemessaging",1
"risky activite , rank . thank create easy understand graphic .",2
5 state death rate blow eat,1
sneak peak upcoming video .. link channel .#coronavirus # jazzmusic # composer # jazzpiano # jazzoboe # piano # purpletwitter # fridaynight # fridaymotivation # fridayvibes,1
w tell doorman mask protect cover nose get coronaviru sad . also ask hanitizer .,2
wait ... what????nbc contributor reveal never test positive network follow alleged recovery,0
fuck ridiculous trget require guest wear facemask enter store multiple team member test positive past week .,0
another great day panic attack due fear bring home family due public school teacher,0
translation 60 increase people need hospital stay due .,0
work fun ! great discussion role journalist address stigma mental health . honor moderate important discussion . miss ...,2
hard understanding treat like injury flu ... test positive sit upcoming game . stop drive fear worry,1
uk live johnson signal strict face mask rule say people ' go back work ' happen,1
graeme mcdowell set make first cut since pga tour swing back action improved performance return play follow caddie ' positive test .,1
times finding jobs new economy,1
figure brother person planet postpone summer wedding still force entire family fly middle ... make feel really warm fuzzy inside,0
big contention # republicans want liability # # lawsuit process file already work way system . go lot legal brass knuckle polish # reopen order end result,0
use mask 19,1
dpr concert bucket list world end pull,1
"chinese virologist flees hong kong , accuses beijingccp coverup ... dog",1
"prison , jail , immigration detention center still hotspot . demand enact # massreleasenow one deserve die cage ! # freethemall#freegeraldreed",0
buy first put dal betting earning next week increase us case stock continue go . international travel us still look good .,0
trump shift blame onto dr. fauci hannity bring surge case make lot mistake # smartnews trump coward pass blame everyone . sorry dr fauci know come . blame someone .,0
derivative euro rap miss . someone exhume stakka bo . # totp,0
analysis new research explore conservative medium misinformation may intensify severity,0
"thing get back normal ? time consider sell home ? whether curious timing sale nittygritty detail go , get cover .",1
yho hayi make thing easy hey . know anything make bearable,1
ontario premier ford confident nhl ' plan hub city,2
icu bed availability tsa trauma service area . sort change last 30 days.#covid19 # # texas # tx # covidtexas # texascovid # txlege # texas # texascovid19,1
man symptom away death,0
"use symptom tracker app get , look like provide super useful information",2
big angry orange baby stomp foot want important ongoing !,0
last ipl webinar summer innovation remote ? short long term impact innovation entrepreneurial ecosystem spigel,1
lions mane supplement mushroom defense lions mane capsules immune energy booster,1
"quite quagmire scientist push possible aerosol transmission # would support masking high risk area even , antimasker feed , mostly posit misinformation , hide agenda unashamedly selfish . divide , .",0
"achievement disparity disproportionately widen summer , long summer bring would make happen even great extent , accord new aerj study . read nsdmorrison forbesacmatteberry ajmceachin",0
want travel california ? fast . lake tahoe become hot spot ... due visitor region deal spike case .,0
time feel weird 2020,0
vampire hunter bloodlust,1
"people live town like 5,000 people thing expert .",0
boss say arizona one bad state start laugh cause situation laugh cause reason situation bad rn cause ppl r stupid get pissed lol,0
"wtf wrong wamerica ? 40 wear mask , send kid summer camp , gather large group wno social distancing . allow president vp spread tell us thing get well",0
welcome nigeria die due car accident add death case ! !,0
persimmon alley press author richard l hermann wonder would take get vacation senator representative start work full time.#richardsrant # # trumppandemic,1
check dr. gary groot ' interview late podcast episode !,1
writer tired idea keep come . chase two deadline constantly deal paranoia,1
"q. atypical pneumonia case kazakhstan . wre keep open mind , say . review evidence wrt # country",0
beat us ? # coronaviru #,0
mask exemptions # pandemica new frontier clinicians # pneumolight,0
"people hold prison , jail , immigration detention center suppose socially distance stay safe ? release incarcerated people risk late # massreleasenow",0
back full confidencecovid 19 let us relax alot lockdowntahma cultural dance grouppatient key,2
"accute , need help",0
"former worker reveal staff illegally employ leicester factory , poorly pay , force work v. long hour . factory social distancing 1st # modern slaveryleicester council mps culpablereport",0
really tickle virtual pub quiz icarus ? even make peerle medical education,0
"bad thing could us change live , move forward .",0
"mean ... wanna stop drink , give liver break see abs come . beer taste good . never mood cocktail . .",2
"upcoming eviction crisis come , ' , go hit underserved community hard . part click help stop",0
"navigate challenge bring # need advance equality opportunity country , remain committed support youth young adult connect job , skillsbuilde , leadership development .",2
"# graphictruth since beginning july , average number new # fatality new death per 100,000 people rapidly increase us ... remain mostly flat eu . graphic",0
"weekend plan ? forget practice social distancing , wash hand frequently , wear mask ! #covid19 # coronaviru # wearamask # socialdistance # washyourhand",1
air chantz entertain . empow . educate . talk us 0208 090 2121 hello.co.uk # fantasticradiouk # homeofpossibilitie # believeyourpossibilitie # stayhomesafelive buy song,2
free testing east point city hall,2
school teacher give student fall,0
"new even midst , dan forest would rather play politic spew dangerous lie . north carolina deserve well dan forest . # ncpol # ncgov watch",0
wonder denier would feel someone close get . know people coworker family die . people still take lightly call joke real fked .,0
", sincere sympathy family . mr. urquiza stat number slam pretty powerpoints . living , breathe person die . family love one grieve loss . something ! ! ! !",0
"phone w , make laugh since teenage # montypython fan . okay # , tell , introvert . would peg many comedian . # johncleese stream august 2 # toronto show .",2
twothird americans disapprove trump ' handling poll thehill # smartnews,0
"fll hollywood florida , everyday , everyone mask one high state ! miami 4 year , decision go way past idea catch , miami unsafe zoo degenerate toss like trash",0
therapist like work patient,1
get test today bad make seem,2
probably never know many people test virus.#coronavirus inside story # uk ' ' chaotic ' testing regime ' break rule ',0
covidnow monitor number cli .,0
like youtube kayleigh mcenany ' family take million dollar relief fund,0
"long tail symptom finally diminish , review hospital today , potential melanoma nothing worry . bread dough prove overnight breakfast . tomorrow 1st day since april without worry . tomorrow good day . thank universe",0
"pay attentiobn , . california criticize like florida ?",0
"happy announce # relate restriction funeral masse , visitation hour , graveside service lift cemeteries mortuary .",2
"business take time understand change , time trend continue evolve , miss opportunity earn relevance thrive new world .",0
way . return money . roman catholic church award least 1.4b federal aid,0
"sad truth competent administration place , united states would much well . plan . # trumpisnotwell # trumpvirus",0
hell state four time less population density new york state get 20 time daily # case ?,0
work home scam become commonplace due # . ad often promise earn hundred even thousand work home . homework . visit info spot scam file complaint office,0
nbc contributor reveal never network document recovery,1
"pixie lott delay wedding oliver cheshire pixie lott force push back wedding oliver cheshire . ' mama ' hitmaker hope tie knot model autumn , wait pair ...",0
# reinvent # boost # economy w # new # contagion # proof # business # model # barrier # partitions # sneezeshields # faruvc # negpressure # airfiltration # isolation # environment # age # pandemics like #,1
way connect jfcs summer . learn offering website call us 6099878100 connect ! # mentalhealth # counsel # jfcsmercer,1
"well brilliant governor decide travel 11 p.m. . wrong issue try solve foghorn . put damn mask order , limit gathering etc . oh kid go back school .",0
"really , ? iowa republican governor force worker return unsafe job face loss unemployment benefit . case spike .",0
pal wh ! think think trumps vp trump blame penny fiasco ! sayin,0
"cause much uncertainty small business , many get another opportunity secure emergency funding . read wsj",1
tory still strategy provide ppe come second wave,0
kentucky judge issue restrain order future executive order,0
new hampshire spare # spread infection storm.#resist # voteblue # mepolitic # mapolii # nhpolitic,2
"think pause retirement contribution slash income , 2 financial planner convince # funding",1
2020covid19blm riotsprotest,0
"want actionable intelligence dozen sensor know virus bacteria air ? check learn realtime , cloudbased monitoring , alerts reporting",1
await permission gov ' remove mask dismiss thought # free . life start end gov ' . start liberty birth . must mind .,0
"well good update transit provider direct app website . help see announcement one place , check page",2
"intelligent , adult talk change normal . change hard million almost refuse burn know feb 2020.strike balance new solution economylife protect . pass , yet .",1
"nz go back normal like freakishly easily , tend forget rest world still battle . fuck scary really think",0
"temporarily prevent worry come miss . shelterinplace order prevent 370,000 deaths , study say",0
testing us abysmal . .,0
